"HYBAS_ID","Australasian.Darter","Australian.Pelican","Grey.Teal","Intermediate.Egret","Australasian.Grebe","Azure.Kingfisher","Caspian.Tern","Eastern.Reef.Egret","Green.Pygmy.goose","Lesser.Crested.Tern","Little.Egret","Little.Tern","Nankeen.Night.Heron","Pacific.Black.Duck","Pied.Cormorant","Pied.Heron","Pink.eared.Duck","Royal.Spoonbill","Striated.Heron","Wandering.Whistling.Duck","Whiskered.Tern","White.necked.Heron","Yellow.billed.Spoonbill","White.winged.Black.Tern","Hardhead","Little.Pied.Cormorant","Little.Black.Cormorant","Great.billed.Heron","Black.Swan","Chestnut.Teal","Radjah.Shelduck","Dusky.Moorhen","Eurasian.Coot","Great.Cormorant","Hoary.headed.Grebe","Magpie.Goose","Black.Bittern","Little.Kingfisher","White.browed.Crake","Cotton.Pygmy.goose","Northern.Mallard","Australasian.Shoveler","Australasian.Bittern","Agricultural_Water_Stress","Aquaculture_Pressure","Consumptive_Water_Loss","Cropland","Fishing_Pressure","Human_Water_Stress","Impervious_Surfaces","Livestock_Density","Mercury_Deposition","Nitrogen_Loading","Organic_Loading","Pesticide_Loading","Phosphorus_Loading","Potential_Acidification","Sediment_Loading","Soil_Salinisation","Thermal_Alteration","Wetland_Disconnectivity","ele_mt_sav","tmp_dc_syr","pre_mm_syr","ire_pc_sse","X","Y"
5080065070,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514299988746643,0,0,0,0,0,0,0.698300004005432,0,0,0,0.432099997997284,0,0,0,0,0,5,266,989,0,138.174629685257,-16.7084400775794
5080065080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514299988746643,0,0,0,0,0,0,0.698300004005432,0,0,0,0.432099997997284,0,0,0,0,0,10,265,965,0,138.273991497539,-16.8664389191354
5080065150,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359400004148483,0,0,0.277099996805191,0,0,0.0971999987959862,0.650799989700317,0,0,0,0.392300009727478,0,0,0,0,0,6,264,1029,0,138.625218725248,-16.8851918956273
5080065190,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359400004148483,0,0,0.277099996805191,0,0,0.0971999987959862,0.650799989700317,0,0,0,0.392300009727478,0,0,0,0,0,7,264,1041,0,138.812119910884,-16.9632698833363
5080065220,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359400004148483,0,0,0.277099996805191,0,0,0.194399997591972,0.650799989700317,0,0,0,0.392300009727478,0,0,0,0,0,16,263,991,0,138.835899856384,-17.1155291455848
5080065230,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512750014662743,0,0,0.45924998819828,0.217700004577637,0,0.0971999987959862,0.729849994182587,0,0.0044999998062849,0,0.470400005578995,0,0,0,0.086499996483326,0,8,264,1018,0,139.106163578637,-17.1125694268967
5080065320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666100025177002,0,0,0.64139997959137,0.435400009155273,0,0.194399997591972,0.808899998664856,0,0.00899999961256981,0,0.548500001430511,0,0,0,0.172999992966652,0,5,264,919,0,139.22145826149,-17.3921213518113
5080065420,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593800008296967,0.0130500001832843,0,0.510300010442734,0,0.0412999987602234,0.187600001692772,0.870149999856949,0.186499997973442,0.0986500009894371,0,0.643600016832352,0,0,0,0.398349985480309,0.0229499991983175,6,264,821,0,139.452292699445,-17.6884987404462
5080065430,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561900019645691,0.0261000003665686,0,0.430299997329712,0,0.0825999975204468,0.184200003743172,0.903900027275085,0.372999995946884,0.197300001978874,0,0.70880001783371,0,0,0,0.600799977779388,0.0458999983966351,0,265,868,0,139.689482625041,-17.5569714831633
5080065550,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522000014781952,0.0261000003665686,0,0.558499991893768,0,0,0.184200003743172,0.468899995088577,0.189600005745888,0,0,0.329100012779236,0,0,0,0,0,0,268,832,0,140.350212250711,-17.6825848048712
5080065570,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606450021266937,0.0261000003665686,0,0.593250006437302,0,0,0.184200003743172,0.677799984812737,0.0948000028729439,0,0.0275500006973743,0.476249992847443,0,0,0,0.023700000718236,0,1,269,844,0,140.552338682968,-17.6428833612005
5080065590,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690900027751923,0.0261000003665686,0,0.628000020980835,0,0,0.184200003743172,0.886699974536896,0,0,0.0551000013947487,0.623399972915649,0,0,0,0.0474000014364719,0,1,270,865,0,140.668631641152,-17.5491228295284
5080065610,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690900027751923,0.0261000003665686,0,0.628000020980835,0,0,0.189300000667572,0.886699974536896,0,0,0.0551000013947487,0.623399972915649,0,0,0,0.0474000014364719,0,1,271,875,0,140.779887315053,-17.4963393988211
5080065630,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690900027751923,0.0261000003665686,0,0.628000020980835,0,0,0.189300000667572,0.886699974536896,0,0,0.0551000013947487,0.623399972915649,0,0,0,0.0474000014364719,0,2,271,868,0,140.841175884471,-17.5235499215672
5080065640,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.542850017547607,0.0393500002101064,0,0.487650007009506,0,0,0.190999999642372,0.76324999332428,0,0,0.0275500006973743,0.495499983429909,0,0,0,0.023700000718236,0,3,271,892,0,140.908729145803,-17.4059641452373
5080065720,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.132800002892812,0.593166669209798,0.0262333334734042,0.00193333330874642,0.547999997933706,0,0,0.194399997591972,0.703533331553141,0,0,0.235966672499975,0.374099999666214,0.0322333325942357,0,0,0.023666667441527,0,14,271,942,0,141.260285159252,-17.0805616554817
5080065730,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566900014877319,0.0263000000268221,0,0.538800001144409,0,0,0.145799998193979,0.679800003767014,0,0,0.156650006771088,0.365299999713898,0.0483499988913536,0,0,0.0274500008672476,0,3,271,974,0,141.059599613561,-16.9762741813348
5080065760,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398400008678436,0.645699977874756,0.0261000003665686,0.00579999992623925,0.566399991512299,0,0,0.194399997591972,0.750999987125397,0,0,0.394600003957748,0.391699999570847,0,0,0,0.016100000590086,0,14,271,965,0,141.322427331112,-16.9430691984462
5080065770,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739000022411346,0,0,0.730300009250641,0,0,0.194399997591972,0.719799995422363,0,0,0.313300013542175,0.363000005483627,0.0966999977827072,0,0,0.0549000017344952,0,3,271,1013,0,141.163864877656,-16.7457982539444
5080065860,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.51010000705719,0.0261000003665686,0,0.49219998717308,0,0,0.187600001692772,0.653299987316132,0,0,0,0.309899985790253,0.206499993801117,0,0,0,0,7,270,1089,0,141.492262374812,-16.2199220374224
5080065930,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446700006723404,0.0261000003665686,0,0.442099988460541,0,0,0.190999999642372,0.624000012874603,0,0,0,0.394499987363815,0,0,0,0,0,6,269,1208,0,141.47527618558,-15.5803457734592
5080065940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631800010800362,0.0130500001832843,0,0.642250001430511,0,0.0696500018239021,0.189300000667572,0.575850009918213,0.00620000017806888,0.0121499998494983,0.171900004148483,0.354749992489815,0.010499999858439,0.0047499998472631,0,0,0,9,269,1199,0,141.623240178946,-15.5631359755012
5080065950,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816900014877319,0,0,0.842400014400482,0,0.139300003647804,0.184200003743172,0.527700006961823,0.0124000003561378,0.0242999996989965,0.343800008296967,0.314999997615814,0.0209999997168779,0.0094999996945262,0,0,0,6,269,1232,0,141.545306652318,-15.4094445604819
5080065990,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816900014877319,0,0,0.842400014400482,0,0.139300003647804,0.184200003743172,0.527700006961823,0.0124000003561378,0.0242999996989965,0.343800008296967,0.314999997615814,0.0209999997168779,0.0094999996945262,0,0,0,4,268,1257,0,141.661673883296,-15.1712053533975
5080066010,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816900014877319,0,0,0.842400014400482,0,0.139300003647804,0.184200003743172,0.527700006961823,0.0124000003561378,0.0242999996989965,0.343800008296967,0.314999997615814,0.0209999997168779,0.0094999996945262,0,0,0,5,268,1258,0,141.718732255309,-15.1213654986671
5080066020,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.718549996614456,0.0130500001832843,0,0.737250000238419,0,0.121750000864267,0.189300000667572,0.555550009012222,0.00620000017806888,0.0121499998494983,0.35665000975132,0.286449998617172,0.010499999858439,0.0047499998472631,0,0.0322499983012676,0,9,268,1267,0,141.769606819002,-15.0301193754553
5080066050,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.495599985122681,0.557200014591217,0.0711999982595444,0.144500002264977,0.572499990463257,0,0,0.194399997591972,0.543900012969971,0,0,0.415899991989136,0.260399997234344,0,0,0,0,0,34,266,1262,0,142.033539425566,-14.8389966859888
5080066060,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0.620199978351593,0.0261000003665686,0,0.632099986076355,0,0.10419999808073,0.194399997591972,0.583400011062622,0,0,0.369500011205673,0.25789999961853,0,0,0,0.0644999966025352,0,8,268,1312,0,141.67080525173,-14.8252801507587
5080066120,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.400100000202656,0.549500003457069,0.0538249993696809,0.13752499781549,0.560424990952015,0,0.0260499995201826,0.191550001502037,0.573675006628036,0,0,0.396499998867512,0.221675001084805,0,0,0,0.0161249991506338,0,15,267,1363,0,141.690124393987,-14.4569121309821
5080066190,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.449999988079071,0.668200016021729,0,0.109300002455711,0.67960000038147,0,0,0.184200003743172,0.520900011062622,0,0,0.289799988269806,0.219799995422363,0.0394000001251698,0,0,0.062899999320507,0,16,267,1493,0,141.663325839516,-13.8120137449564
5080066270,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.312533328930537,0.622733354568481,0.0136333331465721,0.0893999983867009,0.639866669972738,0,0.0370666657884916,0.184200003743172,0.512866675853729,0,0,0.2789333264033,0.212500000993411,0.0351333332558473,0,0,0.0871999983986219,0,34,266,1515,0,141.875740832344,-13.6490708512379
5080066330,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.579500019550323,0,0,0.606400012969971,0,0.111199997365475,0.184200003743172,0.513300001621246,0,0,0.233300000429153,0.200200006365776,0,0,0,0.124399997293949,0,8,268,1613,0,141.718853927384,-13.3487646848001
5080066370,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.39214999973774,0.539099998772144,0.0505749988369644,0.130725000984967,0.406275004148483,0.1110749989748,0.11527500115335,0.138150002807379,0.461425006389618,0,0.0168999992311001,0.293799996376038,0.188800003379583,0,0.0105999996885657,0,0.204625004902482,0.0465250015258789,31,266,1757,0,141.906364242664,-12.8821728805365
5080066480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0.509799987077713,0.54959999024868,0.0806999979540706,0.165349999442697,0.260399997234344,0.2221499979496,0.174950003623962,0.0921000018715858,0.421200007200241,0,0.0337999984622002,0.323849990963936,0.182050004601479,0,0.0211999993771315,0,0.34705001115799,0.0930500030517578,24,267,1824,0,141.933412891308,-12.660611815695
5080066500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.495599985122681,0,0,0,0,0.0825999975204468,0,0.452899992465973,0,0,0,0.19149999320507,0,0,0,0,0,20,267,1794,0,141.815530719917,-12.3570581711358
5080066630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267500013113022,0.493999987840652,0,0.0912000015377998,0.261700004339218,0,0.0412999987602234,0.0921000018715858,0.436299994587898,0,0,0.134250000119209,0.214299999177456,0,0,0,0,0.0608999989926815,33,266,1800,0,142.064089833874,-12.3139933647971
5080066710,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.178333342075348,0.496666649977366,0,0.0608000010251999,0.354399998982747,0,0.0275333325068156,0.0932250022888184,0.418799996376038,0,0,0.0895000000794729,0.227033331990242,0.0699333349863688,0,0,0,0.0405999993284543,23,265,1746,0,142.066739093744,-11.8371570413128
5080066830,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.504299998283386,0,0,0.543900012969971,0.391099989414215,0,0.194399997591972,0.371300011873245,0,0.00540000014007092,0,0.628899991512299,0.204099997878075,0.008500000461936,0,0,0,17,265,1695,0,142.142421917261,-11.2679766865016
5080066870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505924999713898,0,0,0.546849995851517,0.195949994027615,0,0.15324000120163,0.339200004935265,0,0.00315000000409782,0,0.292424999177456,0.200699999928474,0.00722500029951334,0,0,0,76,262,1746,0,142.52875564359,-11.3162252011796
5080066880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0.508700013160706,0,0,0.551849991083145,0.196349993348122,0,0.191550001502037,0.300850003957748,0,0.00359999993816018,0,0.144150003790855,0.194449998438358,0.0102000003680587,0,0,0,40,263,1732,0,142.637952926016,-11.2697708834872
5080067100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425599992275238,0.559300005435944,0,0.0502999983727932,0,0,0,0,0.114900000393391,0,0,0.0535000003874302,0.0333000011742115,0.0776000022888184,0,0,0,0.194399997591972,63,259,1745,0,143.144749678432,-12.3676137878427
5080067130,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.399119991064072,0.551400005817413,0,0.120840000361204,0.34099999666214,0,0.00681999996304512,0.110520002245903,0.279460002481937,0,0,0.24618000164628,0.144179997593164,0.135800002515316,0,0,0,0.0388799995183945,171,254,1805,0,143.091748194038,-12.7436176127525
5080067140,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0.603799998760223,0,0,0,0,0.0340999998152256,0,0.282200008630753,0,0,0.26460000872612,0.161300003528595,0.175600007176399,0,0,0,0,75,257,1835,0,143.309059255405,-12.7386336251574
5080067180,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.241150006651878,0.591500014066696,0,0.0687500014901161,0.302799999713898,0,0.0170499999076128,0.0921000018715858,0.330350011587143,0,0,0.305299997329712,0.173849999904633,0.133000005036592,0,0,0,0,109,256,1669,0,143.377707474585,-13.1065583407833
5080067190,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.420479995012283,0.543819999694824,0.0186999998986721,0.148019997775555,0.441439998149872,0,0.00681999996304512,0.139275003224611,0.359220007061958,0,0,0.308419999480248,0.159159997850657,0.053200002014637,0,0,0.0263799995183945,0.0560199975967407,112,257,1431,0,143.468284055486,-13.6425188599748
5080067350,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.532766660054525,0.558999995390574,0.0311666664977868,0.216366661091646,0.589999993642171,0,0,0.190600002805392,0.3699000030756,0,0,0.372566665212313,0.166533327351014,0.0650333315134048,0,0,0,0.176066661874453,58,260,1274,0,143.620689670322,-14.3058313967342
5080067420,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.532399992148081,0.530500004688899,0.0272666662931442,0.195433331032594,0.561466654141744,0,0,0.191550001502037,0.325633332133293,0,0,0.336933329701424,0.18773332859079,0.0650333315134048,0,0,0,0.176066661874453,6,262,1180,0,144.080386385028,-14.5469376527447
5080067470,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533999994397163,0.542850002646446,0.0204499997198582,0.194899998605251,0.567350000143051,0,0,0.192500000198682,0.359649986028671,0,0,0.384250000119209,0.277049995958805,0.0752499997615814,0,0,0,0.0909499973058701,51,259,1198,0,144.349271694842,-14.596924857854
