"HYBAS_ID","Australasian.Darter","Australian.Pelican","Grey.Teal","Intermediate.Egret","Australasian.Grebe","Azure.Kingfisher","Caspian.Tern","Eastern.Reef.Egret","Green.Pygmy.goose","Lesser.Crested.Tern","Little.Egret","Little.Tern","Nankeen.Night.Heron","Pacific.Black.Duck","Pied.Cormorant","Pied.Heron","Pink.eared.Duck","Royal.Spoonbill","Striated.Heron","Wandering.Whistling.Duck","Whiskered.Tern","White.necked.Heron","Yellow.billed.Spoonbill","White.winged.Black.Tern","Hardhead","Little.Pied.Cormorant","Little.Black.Cormorant","Great.billed.Heron","Black.Swan","Chestnut.Teal","Radjah.Shelduck","Dusky.Moorhen","Eurasian.Coot","Great.Cormorant","Hoary.headed.Grebe","Magpie.Goose","Black.Bittern","Little.Kingfisher","White.browed.Crake","Cotton.Pygmy.goose","Northern.Mallard","Australasian.Shoveler","Australasian.Bittern","Agricultural_Water_Stress","Aquaculture_Pressure","Consumptive_Water_Loss","Cropland","Fishing_Pressure","Human_Water_Stress","Impervious_Surfaces","Livestock_Density","Mercury_Deposition","Nitrogen_Loading","Organic_Loading","Pesticide_Loading","Phosphorus_Loading","Potential_Acidification","Sediment_Loading","Soil_Salinisation","Thermal_Alteration","Wetland_Disconnectivity","ele_mt_sav","tmp_dc_syr","pre_mm_syr","ire_pc_sse","X","Y"
5080067520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.601599991321564,0.468600004911423,0.0408999994397163,0.259499996900558,0.479099988937378,0,0,0.190600002805392,0.363599985837936,0,0,0.388799995183945,0.248099997639656,0,0,0,0,0,88,256,1285,0,144.452024361294,-14.3787053102288
5080067530,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.533999994397163,0.542850002646446,0.0204499997198582,0.194899998605251,0.567350000143051,0,0,0.191550001502037,0.359649986028671,0,0,0.384250000119209,0.277049995958805,0.0752499997615814,0,0,0,0.0909499973058701,98,256,1297,0,144.550874548279,-14.4349721965484
5080067590,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233199998736382,0.605500012636185,0,0.0651500001549721,0.327800005674362,0,0.0759499967098236,0.0647999991973241,0.309399992227554,0,0,0.295650005340576,0.288399994373322,0.160999998450279,0,0,0,0.113899996504188,57,256,1584,0,145.116594504708,-14.9056040579761
5080067680,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5939000248909,0,0,0,0,0.151899993419647,0,0.263099998235703,0,0,0.211600005626678,0.270799994468689,0.171499997377396,0,0,0,0.0458999983966351,55,254,1832,0,145.26389543286,-15.267435265754
5080067700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343000014623006,0.556600004434586,0,0.115466669201851,0.168500006198883,0.147333333889643,0.105733330051104,0.0614000012477239,0.273233329256376,0,0.0205000005662441,0.274233331282934,0.3680333395799,0.125433330734571,0.0204000001152356,0,0,0.015299999465545,118,252,1711,0,145.10286734994,-15.3552737011729
5080067710,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.242500007152557,0.594150006771088,0,0.0789000019431114,0,0.221000000834465,0.158599995076656,0,0.256399996578693,0,0.0307500008493662,0.269199997186661,0.372950002551079,0.0857499986886978,0.0306000001728535,0,0,0.0229499991983175,45,255,1914,0,145.256275661498,-15.4836511426874
5080067720,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0.485000014305115,0.594399988651276,0,0.157800003886223,0,0.44200000166893,0.165299996733665,0,0.249699994921684,0,0.0615000016987324,0.326799988746643,0.475100010633469,0,0.0612000003457069,0,0,0,202,248,1770,0,145.163403051445,-15.644661945691
5080067730,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.451050013303757,0.591199994087219,0.031300000846386,0.0966500025242567,0.316599994897842,0.488949999213219,0.295799992978573,0.0921000018715858,0.258500002324581,0,0.12164999730885,0.348749995231628,0.387800008058548,0.032200001180172,0.0910999998450279,0,0.253749996423721,0.0451500006020069,263,243,1930,0,145.339828572577,-15.9579073533888
5080067770,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.417100012302399,0.587999999523163,0.0626000016927719,0.0355000011622906,0.633199989795685,0.535899996757507,0.42629998922348,0.184200003743172,0.267300009727478,0,0.181799992918968,0.370700001716614,0.300500005483627,0.0644000023603439,0.120999999344349,0,0.507499992847443,0.0903000012040138,432,235,1778,0,145.214749069332,-16.1872477338913
5080067780,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.453533341487249,0.555233339468638,0.185833329955737,0.0828333335618178,0.614300012588501,0.588733335336049,0.520866672197978,0.190999999642372,0.196000002324581,0,0.170099998513858,0.221733331059416,0.222100006726881,0.021466667453448,0.109499998390675,0,0.169166664282481,0.167500001688798,313,237,1969,0,145.419106340444,-16.5164231618673
5080067860,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0.407900005578995,0.576200008392334,0.494899988174438,0.0203000009059906,0.668600022792816,0.707400023937225,0.738600015640259,0.194399997591972,0.0759999975562096,0,0.230700001120567,0.0248000007122755,0.00490000005811453,0,0.153899997472763,0,0,0.412200003862381,9,248,2154,0,145.724416050366,-16.8227546005527
5080067870,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.484075002372265,0.540475010871887,0.274700000882149,0.124125001952052,0.593500003218651,0.590874999761581,0.523725003004074,0.194399997591972,0.212899995967746,0,0.162525001913309,0.210025000851601,0.218500008573756,0,0.118074998259544,0,0.356949999928474,0.148000001907349,563,219,1960,11,145.530547266769,-17.027752983891
5080067880,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0.432799994945526,0.60180002450943,0.440100014209747,0.069300003349781,0.658999979496002,0.564599990844727,0.511699974536896,0.194399997591972,0.228499993681908,0,0.180600002408028,0.231600001454353,0.233700007200241,0,0.16609999537468,0,0.682799994945526,0.179800003767014,297,228,3014,1,145.832459909554,-17.2121519972964
5080067950,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.581300020217896,0.0626000016927719,0,0.634700000286102,0.547500014305115,0.402300000190735,0.0921000018715858,0.264699995517731,0,0.189300000667572,0.254299998283386,0.416500002145767,0,0.218400001525879,0,0.508300006389618,0,19,237,3371,4,146.080272586777,-17.6345381914529
5080067980,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581300020217896,0.0626000016927719,0,0.634700000286102,0.547500014305115,0.402300000190735,0.0921000018715858,0.264699995517731,0,0.189300000667572,0.254299998283386,0.416500002145767,0,0.218400001525879,0,0.508300006389618,0,236,228,3121,2,145.934085147521,-17.7400197506712
5080067990,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.581300020217896,0.0626000016927719,0,0.634700000286102,0.547500014305115,0.402300000190735,0.0614000012477239,0.264699995517731,0,0.189300000667572,0.254299998283386,0.416500002145767,0,0.218400001525879,0,0.508300006389618,0,51,237,3094,3,146.051933389411,-17.8669640239705
5080068080,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534700006246567,0.134900003671646,0,0.576099991798401,0.54245001077652,0.316299997270107,0.122800002495448,0.269400000572205,0,0.187049999833107,0.127149999141693,0.271499998867512,0,0.204450003802776,0,0.254150003194809,0.0430999994277954,172,234,2271,3,145.856333966819,-18.0958428160953
5080068090,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488099992275238,0.20720000565052,0,0.517499983310699,0.537400007247925,0.23029999434948,0.0921000018715858,0.274100005626678,0,0.184799998998642,0,0.126499995589256,0,0.190500006079674,0,0,0.0861999988555908,10,241,2388,3,145.99966577576,-18.1657448729487
5080068150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.442200005054474,0.636900007724762,0.447100013494492,0.0961999967694283,0,0.506399989128113,0.462300002574921,0,0.327300012111664,0,0.171800002455711,0.26800000667572,0.387600004673004,0,0.154200002551079,0,0.498299986124039,0.125400006771088,33,240,1936,22,146.3524153795,-18.6856407930923
5080068200,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0.54746667544047,0.50560000538826,0.58256666858991,0.177866665025552,0.266733338435491,0.44653332233429,0.496533344189326,0.125800003608068,0.45676667491595,0,0.207999999324481,0.400066663821538,0.498300005992254,0,0.155400002996127,0,0.30033333102862,0.257233326633771,208,233,1155,3,146.404520214782,-19.0963356121441
5080068270,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.588800013065338,0.475800007581711,0.756900012493134,0.221599996089935,0.436800003051758,0.833199977874756,0.816600024700165,0.188700005412102,0.557200014591217,0,0.452199995517731,0.527599990367889,0.751800000667572,0,0.312000006437302,0,0.402700006961823,0.542599976062775,55,239,1071,0,146.716254873208,-19.2773219710795
5080068310,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.665450006723404,0.408299997448921,0.72885000705719,0.271850004792213,0.337999999523163,0.659499987959862,0.506150014698505,0.188700005412102,0.590250015258789,0,0.283999998122454,0.574050009250641,0.540900006890297,0,0.217100001871586,0,0.392599999904633,0.271299988031387,147,235,918,1,146.757439555166,-19.4928062185772
5080068320,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.588800013065338,0.475800007581711,0.756900012493134,0.221599996089935,0.436800003051758,0.833199977874756,0.816600024700165,0.188700005412102,0.557200014591217,0,0.452199995517731,0.527599990367889,0.751800000667572,0,0.312000006437302,0,0.402700006961823,0.542599976062775,69,238,1046,1,146.85678059399,-19.3492293491615
5080068340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.588800013065338,0.475800007581711,0.756900012493134,0.221599996089935,0.436800003051758,0.833199977874756,0.816600024700165,0.188700005412102,0.557200014591217,0,0.452199995517731,0.527599990367889,0.751800000667572,0,0.312000006437302,0,0.402700006961823,0.542599976062775,127,235,1057,1,146.970084383107,-19.3806971194272
5080068350,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588800013065338,0.475800007581711,0.756900012493134,0.221599996089935,0.436800003051758,0.833199977874756,0.816600024700165,0.188700005412102,0.557200014591217,0,0.452199995517731,0.527599990367889,0.751800000667572,0,0.312000006437302,0,0.402700006961823,0.542599976062775,56,238,1135,0,147.046904030889,-19.3047080501498
5080068380,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.562400003274282,0.540066659450531,0.502366662025452,0.206766669948896,0.513866662979126,0.47393332918485,0.301966667175293,0.188700005412102,0.51876666645209,0,0.0993000020583471,0.458566675583522,0.277166670498749,0,0.0890999982754389,0,0.282966663440069,0.171066671609879,32,239,1006,26,147.23536580543,-19.6546428451873
5080068460,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.472550004720688,0.639699995517731,0.403149992227554,0.149099998176098,0.651199996471405,0.467999994754791,0.355099998414516,0.188700005412102,0.466499991714954,0,0.0910500027239323,0.377599999308586,0.250749999191612,0,0.0725499987602234,0,0.233199998736382,0.256600007414818,7,240,981,25,147.520153853294,-19.6987962557613
5080068470,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.472550004720688,0.639699995517731,0.403149992227554,0.149099998176098,0.651199996471405,0.467999994754791,0.355099998414516,0.188700005412102,0.466499991714954,0,0.0910500027239323,0.377599999308586,0.250749999191612,0,0.0725499987602234,0,0.233199998736382,0.256600007414818,26,239,931,17,147.455020448895,-19.7679231133822
5080068480,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.575266679128011,0.536333332459132,0.416799992322922,0.222200001279513,0.5067999958992,0.311999996503194,0.236733332276344,0.187200004855792,0.527066652973493,0,0.0607000018159548,0.47913333773613,0.278399999874334,0,0.0483666658401489,0,0.155466665824254,0.171066671609879,48,238,902,3,147.577099870621,-19.8667144043226
5080068540,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.627500012516975,0.416650012135506,0.222049996256828,0.237050004303455,0.385899990797043,0.218899995088577,0.0786999985575676,0.186450004577637,0.412599988281727,0,0.0283499993383884,0.417900010943413,0.174250000622123,0,0.0234999991953373,0,0,0.15395000576973,95,236,860,3,147.648584057788,-20.0004662587063
5080068550,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474299997091293,0.503700017929077,0,0.105700001120567,0.553799986839294,0.437799990177155,0.157399997115135,0.188700005412102,0.177000001072884,0,0.0566999986767769,0.153600007295609,0.0148000000044703,0,0.0469999983906746,0,0,0.307900011539459,86,237,914,1,147.768431611624,-19.9058488658334
5080068580,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.627500012516975,0.416650012135506,0.222049996256828,0.237050004303455,0.385899990797043,0.218899995088577,0.0786999985575676,0.186450004577637,0.412599988281727,0,0.0283499993383884,0.417900010943413,0.174250000622123,0,0.0234999991953373,0,0,0.15395000576973,111,235,871,0,147.853312571594,-20.0657814083616
5080068590,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.643566677967707,0.466433336337407,0.362166672945023,0.311233336726824,0.437866667906443,0.34363333384196,0.168299997846285,0.139275003224611,0.481533333659172,0,0.0951999997099241,0.510266671578089,0.311500008838872,0,0.0530666659275691,0,0.128766665856043,0.228100001811981,42,239,916,1,147.9847179943,-19.9834312734464
5080068640,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.728200018405914,0.447799995541573,0.543250009417534,0.414000004529953,0.379900008440018,0.296550005674362,0.173749998211861,0.122800002495448,0.633799999952316,0,0.114450000226498,0.68860000371933,0.459850013256073,0,0.0560999996960163,0,0.193149998784065,0.188199996948242,82,237,902,10,148.046812676449,-20.121931273916
5080068660,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.675700008869171,0.565999984741211,0.642400026321411,0.459600001573563,0.541800022125244,0.593100011348724,0.347499996423721,0.184200003743172,0.619400024414062,0,0.228900000452995,0.694999992847443,0.586000025272369,0,0.112199999392033,0,0.38629999756813,0.376399993896484,200,229,954,2,148.140924435621,-20.3487153917344
5080068670,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0.675700008869171,0.565999984741211,0.642400026321411,0.459600001573563,0.541800022125244,0.593100011348724,0.347499996423721,0.0921000018715858,0.619400024414062,0,0.228900000452995,0.694999992847443,0.586000025272369,0,0.112199999392033,0,0.38629999756813,0.376399993896484,44,239,1008,5,148.262206349677,-20.1392724883485
5080068740,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.459300011396408,0.538800001144409,0.486299991607666,0.100500002503395,0.607400000095367,0.532999992370605,0.445899993181229,0.184200003743172,0.109099999070168,0,0.174099996685982,0.120700001716614,0.182099997997284,0,0.106499999761581,0,0.519500017166138,0.133599996566772,93,232,1367,2,148.744407127296,-20.2742830743151
5080068820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60402499884367,0.509374998509884,0.529200002551079,0.301175002008677,0.507125005125999,0.541175000369549,0.301049996167421,0.189300000667572,0.428775008767843,0,0.182524997740984,0.447124995291233,0.374524999409914,0,0.101599998772144,0,0.273650005459785,0.208124995231628,97,233,1252,12,148.483227775248,-20.4128858472823
5080068830,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580133328835169,0.490500003099442,0.491466661294301,0.248366668820381,0.495566666126251,0.52386666337649,0.285566662748655,0.190999999642372,0.36523333688577,0,0.167066663503647,0.36449999610583,0.304033324122429,0,0.0980666652321815,0,0.236100008090337,0.15203332901001,18,235,1409,12,148.608545338368,-20.5236925059837
5080068880,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.528699994087219,0.455799996852875,0.586600005626678,0.148900002241135,0.457800000905991,0.498100012540817,0.271499991416931,0.194399997591972,0.321000009775162,0,0.130300000309944,0.257299989461899,0.19709999859333,0,0.0738999992609024,0,0,0.322499990463257,59,230,1574,16,148.711250113061,-20.777411096384
5080068920,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.37420000632604,0.487233330806096,0.615766684214274,0.126266668240229,0.29859999815623,0.56439999739329,0.469633320967356,0.0957750007510185,0.326166674494743,0,0.183666666348775,0.283533324797948,0.347399994730949,0,0.128933335343997,0,0.316299989819527,0.237466663122177,42,226,1692,16,149.091485880461,-20.9735435657549
5080069000,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0.29695001244545,0.502949997782707,0.630350023508072,0.114950001239777,0.218999996781349,0.597549989819527,0.568699985742569,0.0943500027060509,0.328750006854534,0,0.210349999368191,0.296649992465973,0.422549992799759,0,0.156450003385544,0,0.47444998472929,0.194949999451637,20,225,1699,33,149.103776069693,-21.1982688896168
